pool	level	zfoil	ndel	rungroup	xscol	yscol	n	qa_low
development	hole	-8.0	2	rg07_theta12p495_foilpm8	4	5	19	False
development	hole	-8.0	2	rg07_theta12p495_foilpm8	4	6	19	False
development	hole	-8.0	2	rg07_theta12p495_foilpm8	5	1	19	False
development	hole	-8.0	2	rg07_theta12p495_foilpm8	5	2	19	False
development	hole	-8.0	2	rg07_theta12p495_foilpm8	5	3	19	False
development	hole	-8.0	2	rg07_theta12p495_foilpm8	5	4	20	False
development	hole	-8.0	2	rg07_theta12p495_foilpm8	5	6	20	False
development	hole	-8.0	2	rg07_theta12p495_foilpm8	6	1	19	False
development	hole	-8.0	2	rg07_theta12p495_foilpm8	6	2	19	False
development	hole	-8.0	2	rg07_theta12p495_foilpm8	6	3	19	False
development	hole	-8.0	2	rg07_theta12p495_foilpm8	6	4	19	False
development	hole	-8.0	2	rg07_theta12p495_foilpm8	6	5	19	False
development	hole	-8.0	2	rg07_theta12p495_foilpm8	6	6	19	False
development	hole	-8.0	2	rg07_theta12p495_foilpm8	7	1	20	False
development	hole	-8.0	2	rg07_theta12p495_foilpm8	7	2	20	False
development	hole	-8.0	2	rg07_theta12p495_foilpm8	7	3	20	False
development	hole	-8.0	2	rg07_theta12p495_foilpm8	7	4	19	False
development	hole	-8.0	2	rg07_theta12p495_foilpm8	7	5	20	False
development	hole	-8.0	2	rg07_theta12p495_foilpm8	7	6	20	False
development	hole	-8.0	2	rg07_theta12p495_foilpm8	8	2	19	False
development	hole	-8.0	2	rg07_theta12p495_foilpm8	8	3	20	False
development	hole	-8.0	2	rg07_theta12p495_foilpm8	8	4	20	False
development	hole	-8.0	2	rg07_theta12p495_foilpm8	8	5	19	False
development	foil_delta	-8.0	3				2741	False
development	setting	-8.0	3	rg03_theta12p490_foilpm8			957	False
development	hole	-8.0	3	rg03_theta12p490_foilpm8	0	2	21	False
development	hole	-8.0	3	rg03_theta12p490_foilpm8	0	3	20	False
development	hole	-8.0	3	rg03_theta12p490_foilpm8	0	4	20	False
development	hole	-8.0	3	rg03_theta12p490_foilpm8	0	5	21	False
development	hole	-8.0	3	rg03_theta12p490_foilpm8	1	2	20	False
development	hole	-8.0	3	rg03_theta12p490_foilpm8	1	3	20	False
development	hole	-8.0	3	rg03_theta12p490_foilpm8	1	4	20	False
development	hole	-8.0	3	rg03_theta12p490_foilpm8	1	5	21	False
development	hole	-8.0	3	rg03_theta12p490_foilpm8	1	6	20	False
development	hole	-8.0	3	rg03_theta12p490_foilpm8	2	1	20	False
development	hole	-8.0	3	rg03_theta12p490_foilpm8	2	2	20	False
development	hole	-8.0	3	rg03_theta12p490_foilpm8	2	4	21	False
development	hole	-8.0	3	rg03_theta12p490_foilpm8	2	5	20	False
development	hole	-8.0	3	rg03_theta12p490_foilpm8	2	6	20	False
development	hole	-8.0	3	rg03_theta12p490_foilpm8	3	1	20	False
development	hole	-8.0	3	rg03_theta12p490_foilpm8	3	2	20	False
development	hole	-8.0	3	rg03_theta12p490_foilpm8	3	3	21	False
development	hole	-8.0	3	rg03_theta12p490_foilpm8	3	4	20	False
development	hole	-8.0	3	rg03_theta12p490_foilpm8	3	5	20	False
development	hole	-8.0	3	rg03_theta12p490_foilpm8	3	6	20	False
development	hole	-8.0	3	rg03_theta12p490_foilpm8	4	1	20	False
development	hole	-8.0	3	rg03_theta12p490_foilpm8	4	2	21	False
development	hole	-8.0	3	rg03_theta12p490_foilpm8	4	3	20	False
development	hole	-8.0	3	rg03_theta12p490_foilpm8	4	4	20	False
development	hole	-8.0	3	rg03_theta12p490_foilpm8	4	5	20	False
development	hole	-8.0	3	rg03_theta12p490_foilpm8	4	6	21	False
development	hole	-8.0	3	rg03_theta12p490_foilpm8	5	1	21	False
development	hole	-8.0	3	rg03_theta12p490_foilpm8	5	2	20	False
development	hole	-8.0	3	rg03_theta12p490_foilpm8	5	3	20	False
development	hole	-8.0	3	rg03_theta12p490_foilpm8	5	4	21	False
development	hole	-8.0	3	rg03_theta12p490_foilpm8	5	6	21	False
development	hole	-8.0	3	rg03_theta12p490_foilpm8	6	1	20	False
development	hole	-8.0	3	rg03_theta12p490_foilpm8	6	2	20	False
development	hole	-8.0	3	rg03_theta12p490_foilpm8	6	3	21	False
development	hole	-8.0	3	rg03_theta12p490_foilpm8	6	4	21	False
development	hole	-8.0	3	rg03_theta12p490_foilpm8	6	5	21	False
development	hole	-8.0	3	rg03_theta12p490_foilpm8	6	6	21	False
development	hole	-8.0	3	rg03_theta12p490_foilpm8	7	1	21	False
development	hole	-8.0	3	rg03_theta12p490_foilpm8	7	2	20	False
development	hole	-8.0	3	rg03_theta12p490_foilpm8	7	3	21	False
development	hole	-8.0	3	rg03_theta12p490_foilpm8	7	4	20	False
development	hole	-8.0	3	rg03_theta12p490_foilpm8	7	5	20	False
development	hole	-8.0	3	rg03_theta12p490_foilpm8	7	6	20	False
development	hole	-8.0	3	rg03_theta12p490_foilpm8	8	2	20	False
development	hole	-8.0	3	rg03_theta12p490_foilpm8	8	3	20	False
development	hole	-8.0	3	rg03_theta12p490_foilpm8	8	4	21	False
development	hole	-8.0	3	rg03_theta12p490_foilpm8	8	5	20	False
development	setting	-8.0	3	rg06_theta15p195_foilpm8			856	False
development	hole	-8.0	3	rg06_theta15p195_foilpm8	0	2	12	False
development	hole	-8.0	3	rg06_theta15p195_foilpm8	0	3	21	False
development	hole	-8.0	3	rg06_theta15p195_foilpm8	0	4	21	False
development	hole	-8.0	3	rg06_theta15p195_foilpm8	0	5	20	False
development	hole	-8.0	3	rg06_theta15p195_foilpm8	1	2	20	False
development	hole	-8.0	3	rg06_theta15p195_foilpm8	1	3	20	False
development	hole	-8.0	3	rg06_theta15p195_foilpm8	1	4	20	False
development	hole	-8.0	3	rg06_theta15p195_foilpm8	1	5	21	False
development	hole	-8.0	3	rg06_theta15p195_foilpm8	1	6	21	False
development	hole	-8.0	3	rg06_theta15p195_foilpm8	2	2	20	False
development	hole	-8.0	3	rg06_theta15p195_foilpm8	2	4	21	False
development	hole	-8.0	3	rg06_theta15p195_foilpm8	2	5	21	False
development	hole	-8.0	3	rg06_theta15p195_foilpm8	2	6	21	False
development	hole	-8.0	3	rg06_theta15p195_foilpm8	3	1	14	False
development	hole	-8.0	3	rg06_theta15p195_foilpm8	3	2	21	False
development	hole	-8.0	3	rg06_theta15p195_foilpm8	3	3	20	False
development	hole	-8.0	3	rg06_theta15p195_foilpm8	3	4	20	False
development	hole	-8.0	3	rg06_theta15p195_foilpm8	3	5	20	False
development	hole	-8.0	3	rg06_theta15p195_foilpm8	3	6	20	False
development	hole	-8.0	3	rg06_theta15p195_foilpm8	4	1	12	False
development	hole	-8.0	3	rg06_theta15p195_foilpm8	4	2	20	False
development	hole	-8.0	3	rg06_theta15p195_foilpm8	4	3	21	False
development	hole	-8.0	3	rg06_theta15p195_foilpm8	4	4	20	False
development	hole	-8.0	3	rg06_theta15p195_foilpm8	4	5	21	False
development	hole	-8.0	3	rg06_theta15p195_foilpm8	4	6	21	False
development	hole	-8.0	3	rg06_theta15p195_foilpm8	5	1	20	False
development	hole	-8.0	3	rg06_theta15p195_foilpm8	5	2	20	False
development	hole	-8.0	3	rg06_theta15p195_foilpm8	5	3	21	False
development	hole	-8.0	3	rg06_theta15p195_foilpm8	5	4	21	False
development	hole	-8.0	3	rg06_theta15p195_foilpm8	5	6	20	False
development	hole	-8.0	3	rg06_theta15p195_foilpm8	6	2	17	False
development	hole	-8.0	3	rg06_theta15p195_foilpm8	6	3	21	False
development	hole	-8.0	3	rg06_theta15p195_foilpm8	6	4	21	False
development	hole	-8.0	3	rg06_theta15p195_foilpm8	6	5	21	False
development	hole	-8.0	3	rg06_theta15p195_foilpm8	6	6	20	False
development	hole	-8.0	3	rg06_theta15p195_foilpm8	7	2	16	False
development	hole	-8.0	3	rg06_theta15p195_foilpm8	7	3	21	False
development	hole	-8.0	3	rg06_theta15p195_foilpm8	7	4	21	False
development	hole	-8.0	3	rg06_theta15p195_foilpm8	7	5	20	False
development	hole	-8.0	3	rg06_theta15p195_foilpm8	7	6	21	False
development	hole	-8.0	3	rg06_theta15p195_foilpm8	8	2	10	False
development	hole	-8.0	3	rg06_theta15p195_foilpm8	8	3	16	False
development	hole	-8.0	3	rg06_theta15p195_foilpm8	8	4	20	False
development	hole	-8.0	3	rg06_theta15p195_foilpm8	8	5	20	False
development	setting	-8.0	3	rg07_theta12p495_foilpm8			928	False
development	hole	-8.0	3	rg07_theta12p495_foilpm8	0	2	20	False
development	hole	-8.0	3	rg07_theta12p495_foilpm8	0	3	21	False
development	hole	-8.0	3	rg07_theta12p495_foilpm8	0	4	21	False
development	hole	-8.0	3	rg07_theta12p495_foilpm8	0	5	20	False
development	hole	-8.0	3	rg07_theta12p495_foilpm8	1	2	21	False
development	hole	-8.0	3	rg07_theta12p495_foilpm8	1	3	20	False
development	hole	-8.0	3	rg07_theta12p495_foilpm8	1	4	21	False
development	hole	-8.0	3	rg07_theta12p495_foilpm8	1	5	20	False
development	hole	-8.0	3	rg07_theta12p495_foilpm8	1	6	20	False
development	hole	-8.0	3	rg07_theta12p495_foilpm8	2	2	20	False
development	hole	-8.0	3	rg07_theta12p495_foilpm8	2	4	20	False
development	hole	-8.0	3	rg07_theta12p495_foilpm8	2	5	21	False
development	hole	-8.0	3	rg07_theta12p495_foilpm8	2	6	21	False
development	hole	-8.0	3	rg07_theta12p495_foilpm8	3	1	20	False
development	hole	-8.0	3	rg07_theta12p495_foilpm8	3	2	21	False
development	hole	-8.0	3	rg07_theta12p495_foilpm8	3	3	21	False
development	hole	-8.0	3	rg07_theta12p495_foilpm8	3	4	21	False
development	hole	-8.0	3	rg07_theta12p495_foilpm8	3	5	20	False
development	hole	-8.0	3	rg07_theta12p495_foilpm8	3	6	21	False
development	hole	-8.0	3	rg07_theta12p495_foilpm8	4	1	21	False
development	hole	-8.0	3	rg07_theta12p495_foilpm8	4	2	20	False
development	hole	-8.0	3	rg07_theta12p495_foilpm8	4	3	20	False
development	hole	-8.0	3	rg07_theta12p495_foilpm8	4	4	20	False
development	hole	-8.0	3	rg07_theta12p495_foilpm8	4	5	21	False
development	hole	-8.0	3	rg07_theta12p495_foilpm8	4	6	20	False
development	hole	-8.0	3	rg07_theta12p495_foilpm8	5	1	21	False
development	hole	-8.0	3	rg07_theta12p495_foilpm8	5	2	20	False
development	hole	-8.0	3	rg07_theta12p495_foilpm8	5	3	21	False
development	hole	-8.0	3	rg07_theta12p495_foilpm8	5	4	20	False
development	hole	-8.0	3	rg07_theta12p495_foilpm8	5	6	20	False
development	hole	-8.0	3	rg07_theta12p495_foilpm8	6	1	20	False
development	hole	-8.0	3	rg07_theta12p495_foilpm8	6	2	20	False
development	hole	-8.0	3	rg07_theta12p495_foilpm8	6	3	21	False
development	hole	-8.0	3	rg07_theta12p495_foilpm8	6	4	20	False
development	hole	-8.0	3	rg07_theta12p495_foilpm8	6	5	20	False
development	hole	-8.0	3	rg07_theta12p495_foilpm8	6	6	21	False
development	hole	-8.0	3	rg07_theta12p495_foilpm8	7	1	11	False
development	hole	-8.0	3	rg07_theta12p495_foilpm8	7	2	20	False
development	hole	-8.0	3	rg07_theta12p495_foilpm8	7	3	20	False
development	hole	-8.0	3	rg07_theta12p495_foilpm8	7	4	20	False
development	hole	-8.0	3	rg07_theta12p495_foilpm8	7	5	20	False
development	hole	-8.0	3	rg07_theta12p495_foilpm8	7	6	20	False
development	hole	-8.0	3	rg07_theta12p495_foilpm8	8	2	19	False
development	hole	-8.0	3	rg07_theta12p495_foilpm8	8	3	20	False
development	hole	-8.0	3	rg07_theta12p495_foilpm8	8	4	21	False
development	hole	-8.0	3	rg07_theta12p495_foilpm8	8	5	21	False
development	foil_delta	-8.0	4				2741	False
development	setting	-8.0	4	rg03_theta12p490_foilpm8			1096	False
development	hole	-8.0	4	rg03_theta12p490_foilpm8	0	2	24	False
development	hole	-8.0	4	rg03_theta12p490_foilpm8	0	3	24	False
development	hole	-8.0	4	rg03_theta12p490_foilpm8	0	4	24	False
development	hole	-8.0	4	rg03_theta12p490_foilpm8	0	5	24	False
development	hole	-8.0	4	rg03_theta12p490_foilpm8	1	2	24	False
development	hole	-8.0	4	rg03_theta12p490_foilpm8	1	3	24	False
development	hole	-8.0	4	rg03_theta12p490_foilpm8	1	4	24	False
development	hole	-8.0	4	rg03_theta12p490_foilpm8	1	5	24	False
development	hole	-8.0	4	rg03_theta12p490_foilpm8	1	6	25	False
development	hole	-8.0	4	rg03_theta12p490_foilpm8	2	1	18	False
development	hole	-8.0	4	rg03_theta12p490_foilpm8	2	2	24	False
development	hole	-8.0	4	rg03_theta12p490_foilpm8	2	4	24	False
development	hole	-8.0	4	rg03_theta12p490_foilpm8	2	5	24	False
development	hole	-8.0	4	rg03_theta12p490_foilpm8	2	6	24	False
development	hole	-8.0	4	rg03_theta12p490_foilpm8	3	1	24	False
development	hole	-8.0	4	rg03_theta12p490_foilpm8	3	2	24	False
development	hole	-8.0	4	rg03_theta12p490_foilpm8	3	3	24	False
development	hole	-8.0	4	rg03_theta12p490_foilpm8	3	4	24	False
development	hole	-8.0	4	rg03_theta12p490_foilpm8	3	5	24	False
development	hole	-8.0	4	rg03_theta12p490_foilpm8	3	6	24	False
development	hole	-8.0	4	rg03_theta12p490_foilpm8	4	1	24	False
development	hole	-8.0	4	rg03_theta12p490_foilpm8	4	2	24	False
development	hole	-8.0	4	rg03_theta12p490_foilpm8	4	3	24	False
development	hole	-8.0	4	rg03_theta12p490_foilpm8	4	4	24	False
development	hole	-8.0	4	rg03_theta12p490_foilpm8	4	5	24	False
development	hole	-8.0	4	rg03_theta12p490_foilpm8	4	6	24	False
development	hole	-8.0	4	rg03_theta12p490_foilpm8	5	1	24	False
development	hole	-8.0	4	rg03_theta12p490_foilpm8	5	2	24	False
development	hole	-8.0	4	rg03_theta12p490_foilpm8	5	3	24	False
development	hole	-8.0	4	rg03_theta12p490_foilpm8	5	4	24	False
development	hole	-8.0	4	rg03_theta12p490_foilpm8	5	6	24	False
development	hole	-8.0	4	rg03_theta12p490_foilpm8	6	1	22	False
development	hole	-8.0	4	rg03_theta12p490_foilpm8	6	2	24	False
development	hole	-8.0	4	rg03_theta12p490_foilpm8	6	3	24	False
development	hole	-8.0	4	rg03_theta12p490_foilpm8	6	4	24	False
development	hole	-8.0	4	rg03_theta12p490_foilpm8	6	5	25	False
development	hole	-8.0	4	rg03_theta12p490_foilpm8	6	6	24	False
development	hole	-8.0	4	rg03_theta12p490_foilpm8	7	1	9	True
development	hole	-8.0	4	rg03_theta12p490_foilpm8	7	2	24	False
development	hole	-8.0	4	rg03_theta12p490_foilpm8	7	3	24	False
development	hole	-8.0	4	rg03_theta12p490_foilpm8	7	4	24	False
development	hole	-8.0	4	rg03_theta12p490_foilpm8	7	5	24	False
development	hole	-8.0	4	rg03_theta12p490_foilpm8	7	6	24	False
development	hole	-8.0	4	rg03_theta12p490_foilpm8	8	2	13	False
development	hole	-8.0	4	rg03_theta12p490_foilpm8	8	3	24	False
development	hole	-8.0	4	rg03_theta12p490_foilpm8	8	4	24	False
development	hole	-8.0	4	rg03_theta12p490_foilpm8	8	5	24	False
development	setting	-8.0	4	rg06_theta15p195_foilpm8			633	False
development	hole	-8.0	4	rg06_theta15p195_foilpm8	0	4	18	False
development	hole	-8.0	4	rg06_theta15p195_foilpm8	0	5	22	False
development	hole	-8.0	4	rg06_theta15p195_foilpm8	1	4	24	False
development	hole	-8.0	4	rg06_theta15p195_foilpm8	1	5	24	False
development	hole	-8.0	4	rg06_theta15p195_foilpm8	1	6	24	False
development	hole	-8.0	4	rg06_theta15p195_foilpm8	2	2	7	True
development	hole	-8.0	4	rg06_theta15p195_foilpm8	2	4	24	False
development	hole	-8.0	4	rg06_theta15p195_foilpm8	2	5	24	False
development	hole	-8.0	4	rg06_theta15p195_foilpm8	2	6	24	False
development	hole	-8.0	4	rg06_theta15p195_foilpm8	3	3	13	False
development	hole	-8.0	4	rg06_theta15p195_foilpm8	3	4	24	False
development	hole	-8.0	4	rg06_theta15p195_foilpm8	3	5	24	False
development	hole	-8.0	4	rg06_theta15p195_foilpm8	3	6	24	False
development	hole	-8.0	4	rg06_theta15p195_foilpm8	4	1	8	True
development	hole	-8.0	4	rg06_theta15p195_foilpm8	4	2	14	False
development	hole	-8.0	4	rg06_theta15p195_foilpm8	4	3	19	False
development	hole	-8.0	4	rg06_theta15p195_foilpm8	4	5	24	False
development	hole	-8.0	4	rg06_theta15p195_foilpm8	4	6	24	False
development	hole	-8.0	4	rg06_theta15p195_foilpm8	5	3	19	False
development	hole	-8.0	4	rg06_theta15p195_foilpm8	5	4	24	False
development	hole	-8.0	4	rg06_theta15p195_foilpm8	5	6	25	False
development	hole	-8.0	4	rg06_theta15p195_foilpm8	6	2	9	True
development	hole	-8.0	4	rg06_theta15p195_foilpm8	6	3	13	False
development	hole	-8.0	4	rg06_theta15p195_foilpm8	6	4	18	False
development	hole	-8.0	4	rg06_theta15p195_foilpm8	6	5	24	False
development	hole	-8.0	4	rg06_theta15p195_foilpm8	6	6	24	False
development	hole	-8.0	4	rg06_theta15p195_foilpm8	7	3	10	False
development	hole	-8.0	4	rg06_theta15p195_foilpm8	7	4	24	False
development	hole	-8.0	4	rg06_theta15p195_foilpm8	7	5	24	False
development	hole	-8.0	4	rg06_theta15p195_foilpm8	7	6	24	False
development	hole	-8.0	4	rg06_theta15p195_foilpm8	8	4	11	False
development	hole	-8.0	4	rg06_theta15p195_foilpm8	8	5	19	False
development	setting	-8.0	4	rg07_theta12p495_foilpm8			1012	False
development	hole	-8.0	4	rg07_theta12p495_foilpm8	0	2	9	True
development	hole	-8.0	4	rg07_theta12p495_foilpm8	0	3	24	False
development	hole	-8.0	4	rg07_theta12p495_foilpm8	0	4	24	False
development	hole	-8.0	4	rg07_theta12p495_foilpm8	0	5	24	False
development	hole	-8.0	4	rg07_theta12p495_foilpm8	1	2	17	False
development	hole	-8.0	4	rg07_theta12p495_foilpm8	1	3	25	False
development	hole	-8.0	4	rg07_theta12p495_foilpm8	1	4	24	False
development	hole	-8.0	4	rg07_theta12p495_foilpm8	1	5	24	False
development	hole	-8.0	4	rg07_theta12p495_foilpm8	1	6	24	False
development	hole	-8.0	4	rg07_theta12p495_foilpm8	2	1	12	False
development	hole	-8.0	4	rg07_theta12p495_foilpm8	2	2	23	False
development	hole	-8.0	4	rg07_theta12p495_foilpm8	2	4	24	False
development	hole	-8.0	4	rg07_theta12p495_foilpm8	2	5	24	False
development	hole	-8.0	4	rg07_theta12p495_foilpm8	2	6	25	False
development	hole	-8.0	4	rg07_theta12p495_foilpm8	3	1	20	False
development	hole	-8.0	4	rg07_theta12p495_foilpm8	3	2	24	False
development	hole	-8.0	4	rg07_theta12p495_foilpm8	3	3	24	False
development	hole	-8.0	4	rg07_theta12p495_foilpm8	3	4	24	False
development	hole	-8.0	4	rg07_theta12p495_foilpm8	3	5	24	False
development	hole	-8.0	4	rg07_theta12p495_foilpm8	3	6	24	False
development	hole	-8.0	4	rg07_theta12p495_foilpm8	4	1	21	False
development	hole	-8.0	4	rg07_theta12p495_foilpm8	4	2	24	False
development	hole	-8.0	4	rg07_theta12p495_foilpm8	4	3	24	False
development	hole	-8.0	4	rg07_theta12p495_foilpm8	4	4	25	False
development	hole	-8.0	4	rg07_theta12p495_foilpm8	4	5	24	False
development	hole	-8.0	4	rg07_theta12p495_foilpm8	4	6	24	False
development	hole	-8.0	4	rg07_theta12p495_foilpm8	5	1	18	False
development	hole	-8.0	4	rg07_theta12p495_foilpm8	5	2	24	False
development	hole	-8.0	4	rg07_theta12p495_foilpm8	5	3	24	False
development	hole	-8.0	4	rg07_theta12p495_foilpm8	5	4	24	False
development	hole	-8.0	4	rg07_theta12p495_foilpm8	5	6	25	False
development	hole	-8.0	4	rg07_theta12p495_foilpm8	6	1	17	False
development	hole	-8.0	4	rg07_theta12p495_foilpm8	6	2	24	False
development	hole	-8.0	4	rg07_theta12p495_foilpm8	6	3	24	False
development	hole	-8.0	4	rg07_theta12p495_foilpm8	6	4	25	False
development	hole	-8.0	4	rg07_theta12p495_foilpm8	6	5	25	False
development	hole	-8.0	4	rg07_theta12p495_foilpm8	6	6	24	False
development	hole	-8.0	4	rg07_theta12p495_foilpm8	7	2	9	True
development	hole	-8.0	4	rg07_theta12p495_foilpm8	7	3	24	False
development	hole	-8.0	4	rg07_theta12p495_foilpm8	7	4	25	False
development	hole	-8.0	4	rg07_theta12p495_foilpm8	7	5	25	False
development	hole	-8.0	4	rg07_theta12p495_foilpm8	7	6	25	False
development	hole	-8.0	4	rg07_theta12p495_foilpm8	8	3	16	False
development	hole	-8.0	4	rg07_theta12p495_foilpm8	8	4	25	False
development	hole	-8.0	4	rg07_theta12p495_foilpm8	8	5	24	False
development	foil_delta	-3.0	0				1495	False
development	setting	-3.0	0	rg04_theta15p195_foilpm3			640	False
development	hole	-3.0	0	rg04_theta15p195_foilpm3	0	2	8	True
development	hole	-3.0	0	rg04_theta15p195_foilpm3	0	3	16	False
development	hole	-3.0	0	rg04_theta15p195_foilpm3	0	4	18	False
development	hole	-3.0	0	rg04_theta15p195_foilpm3	0	5	13	False
development	hole	-3.0	0	rg04_theta15p195_foilpm3	1	3	19	False
development	hole	-3.0	0	rg04_theta15p195_foilpm3	1	4	22	False
development	hole	-3.0	0	rg04_theta15p195_foilpm3	1	5	22	False
development	hole	-3.0	0	rg04_theta15p195_foilpm3	2	2	15	False
development	hole	-3.0	0	rg04_theta15p195_foilpm3	2	4	20	False
development	hole	-3.0	0	rg04_theta15p195_foilpm3	2	5	18	False
development	hole	-3.0	0	rg04_theta15p195_foilpm3	2	6	17	False
development	hole	-3.0	0	rg04_theta15p195_foilpm3	3	2	15	False
development	hole	-3.0	0	rg04_theta15p195_foilpm3	3	3	22	False
development	hole	-3.0	0	rg04_theta15p195_foilpm3	3	4	22	False
development	hole	-3.0	0	rg04_theta15p195_foilpm3	3	5	22	False
development	hole	-3.0	0	rg04_theta15p195_foilpm3	3	6	22	False
development	hole	-3.0	0	rg04_theta15p195_foilpm3	4	2	15	False
development	hole	-3.0	0	rg04_theta15p195_foilpm3	4	3	22	False
development	hole	-3.0	0	rg04_theta15p195_foilpm3	4	4	9	True
development	hole	-3.0	0	rg04_theta15p195_foilpm3	4	5	22	False
development	hole	-3.0	0	rg04_theta15p195_foilpm3	4	6	22	False
development	hole	-3.0	0	rg04_theta15p195_foilpm3	5	2	22	False
development	hole	-3.0	0	rg04_theta15p195_foilpm3	5	3	22	False
development	hole	-3.0	0	rg04_theta15p195_foilpm3	5	4	22	False
development	hole	-3.0	0	rg04_theta15p195_foilpm3	5	6	22	False
development	hole	-3.0	0	rg04_theta15p195_foilpm3	6	2	7	True
development	hole	-3.0	0	rg04_theta15p195_foilpm3	6	3	16	False
development	hole	-3.0	0	rg04_theta15p195_foilpm3	6	4	22	False
development	hole	-3.0	0	rg04_theta15p195_foilpm3	6	5	22	False
development	hole	-3.0	0	rg04_theta15p195_foilpm3	6	6	22	False
development	hole	-3.0	0	rg04_theta15p195_foilpm3	7	3	13	False
development	hole	-3.0	0	rg04_theta15p195_foilpm3	7	4	14	False
development	hole	-3.0	0	rg04_theta15p195_foilpm3	7	5	22	False
development	hole	-3.0	0	rg04_theta15p195_foilpm3	7	6	22	False
development	hole	-3.0	0	rg04_theta15p195_foilpm3	8	5	11	False
development	setting	-3.0	0	rg05_theta12p495_foilpm3			855	False
development	hole	-3.0	0	rg05_theta12p495_foilpm3	0	2	17	False
development	hole	-3.0	0	rg05_theta12p495_foilpm3	0	3	16	False
development	hole	-3.0	0	rg05_theta12p495_foilpm3	0	4	26	False
development	hole	-3.0	0	rg05_theta12p495_foilpm3	0	5	17	False
development	hole	-3.0	0	rg05_theta12p495_foilpm3	1	2	14	False
development	hole	-3.0	0	rg05_theta12p495_foilpm3	1	3	26	False
development	hole	-3.0	0	rg05_theta12p495_foilpm3	1	4	26	False
development	hole	-3.0	0	rg05_theta12p495_foilpm3	1	5	20	False
development	hole	-3.0	0	rg05_theta12p495_foilpm3	2	2	26	False
development	hole	-3.0	0	rg05_theta12p495_foilpm3	2	4	26	False
development	hole	-3.0	0	rg05_theta12p495_foilpm3	2	5	26	False
development	hole	-3.0	0	rg05_theta12p495_foilpm3	2	6	19	False
development	hole	-3.0	0	rg05_theta12p495_foilpm3	3	2	17	False
development	hole	-3.0	0	rg05_theta12p495_foilpm3	3	3	26	False
development	hole	-3.0	0	rg05_theta12p495_foilpm3	3	4	26	False
development	hole	-3.0	0	rg05_theta12p495_foilpm3	3	5	26	False
development	hole	-3.0	0	rg05_theta12p495_foilpm3	3	6	26	False
development	hole	-3.0	0	rg05_theta12p495_foilpm3	4	2	26	False
development	hole	-3.0	0	rg05_theta12p495_foilpm3	4	3	26	False
development	hole	-3.0	0	rg05_theta12p495_foilpm3	4	4	13	False
development	hole	-3.0	0	rg05_theta12p495_foilpm3	4	5	26	False
development	hole	-3.0	0	rg05_theta12p495_foilpm3	4	6	26	False
development	hole	-3.0	0	rg05_theta12p495_foilpm3	5	2	18	False
development	hole	-3.0	0	rg05_theta12p495_foilpm3	5	3	26	False
development	hole	-3.0	0	rg05_theta12p495_foilpm3	5	4	26	False
development	hole	-3.0	0	rg05_theta12p495_foilpm3	5	6	26	False
development	hole	-3.0	0	rg05_theta12p495_foilpm3	6	2	11	False
development	hole	-3.0	0	rg05_theta12p495_foilpm3	6	3	26	False
development	hole	-3.0	0	rg05_theta12p495_foilpm3	6	4	26	False
development	hole	-3.0	0	rg05_theta12p495_foilpm3	6	5	26	False
development	hole	-3.0	0	rg05_theta12p495_foilpm3	6	6	26	False
development	hole	-3.0	0	rg05_theta12p495_foilpm3	7	2	10	False
development	hole	-3.0	0	rg05_theta12p495_foilpm3	7	3	20	False
development	hole	-3.0	0	rg05_theta12p495_foilpm3	7	4	23	False
development	hole	-3.0	0	rg05_theta12p495_foilpm3	7	5	25	False
development	hole	-3.0	0	rg05_theta12p495_foilpm3	7	6	26	False
development	hole	-3.0	0	rg05_theta12p495_foilpm3	8	3	10	False
development	hole	-3.0	0	rg05_theta12p495_foilpm3	8	4	13	False
development	hole	-3.0	0	rg05_theta12p495_foilpm3	8	5	20	False
development	foil_delta	-3.0	1				3059	False
development	setting	-3.0	1	rg04_theta15p195_foilpm3			1165	False
development	hole	-3.0	1	rg04_theta15p195_foilpm3	0	2	11	False
development	hole	-3.0	1	rg04_theta15p195_foilpm3	0	3	21	False
development	hole	-3.0	1	rg04_theta15p195_foilpm3	0	4	31	False
development	hole	-3.0	1	rg04_theta15p195_foilpm3	0	5	32	False
development	hole	-3.0	1	rg04_theta15p195_foilpm3	1	2	19	False
development	hole	-3.0	1	rg04_theta15p195_foilpm3	1	3	32	False
development	hole	-3.0	1	rg04_theta15p195_foilpm3	1	4	32	False
development	hole	-3.0	1	rg04_theta15p195_foilpm3	1	5	32	False
development	hole	-3.0	1	rg04_theta15p195_foilpm3	1	6	19	False
development	hole	-3.0	1	rg04_theta15p195_foilpm3	2	1	9	True
development	hole	-3.0	1	rg04_theta15p195_foilpm3	2	2	18	False
development	hole	-3.0	1	rg04_theta15p195_foilpm3	2	4	32	False
development	hole	-3.0	1	rg04_theta15p195_foilpm3	2	5	32	False
development	hole	-3.0	1	rg04_theta15p195_foilpm3	2	6	32	False
development	hole	-3.0	1	rg04_theta15p195_foilpm3	3	2	27	False
development	hole	-3.0	1	rg04_theta15p195_foilpm3	3	3	32	False
development	hole	-3.0	1	rg04_theta15p195_foilpm3	3	4	32	False
development	hole	-3.0	1	rg04_theta15p195_foilpm3	3	5	32	False
development	hole	-3.0	1	rg04_theta15p195_foilpm3	3	6	32	False
