rungroup	zfoil	delta_low	delta_high	xscol	yscol	foil	ndel	original_core	available	excluded_core	blocked	total	holdout	holdout_core	unsupported	noncore_development	geometry_excluded_development	pool	q_hole	hole_cap	capacity	hole_bound	population	quota	surplus	qa_low	hole_loss	parent_loss	actual_selected
rg01_theta12p490_foil0	0.0	-5.0	0.0	4	5	0	2	1776	1776	0	False	2808	562	469	0	470	0	rg01_theta12p490_foil0	401.0	601	601	True	open_populated	27	1749	False	1175	574	27
rg01_theta12p490_foil0	0.0	-5.0	0.0	4	6	0	2	2228	2228	0	False	3449	690	561	0	531	0	rg01_theta12p490_foil0	401.0	601	601	True	open_populated	27	2201	False	1627	574	27
rg01_theta12p490_foil0	0.0	-5.0	0.0	4	7	0	2	721	721	0	False	1044	209	182	0	114	0	rg01_theta12p490_foil0	401.0	601	601	True	open_populated	27	694	False	120	574	27
rg01_theta12p490_foil0	0.0	-5.0	0.0	5	1	0	2	199	199	0	False	278	56	49	0	23	0	rg01_theta12p490_foil0	401.0	601	199	False	open_populated	27	172	False	0	172	27
rg01_theta12p490_foil0	0.0	-5.0	0.0	5	2	0	2	617	617	0	False	946	190	160	0	139	0	rg01_theta12p490_foil0	401.0	601	601	True	open_populated	27	590	False	16	574	27
rg01_theta12p490_foil0	0.0	-5.0	0.0	5	3	0	2	894	894	0	False	1411	283	231	0	234	0	rg01_theta12p490_foil0	401.0	601	601	True	open_populated	27	867	False	293	574	27
rg01_theta12p490_foil0	0.0	-5.0	0.0	5	4	0	2	1324	1324	0	False	2072	415	338	0	333	0	rg01_theta12p490_foil0	401.0	601	601	True	open_populated	27	1297	False	723	574	27
rg01_theta12p490_foil0	0.0	-5.0	0.0	5	5	0	2	0	0	0	True	47	10	0	47	37	37	rg01_theta12p490_foil0	401.0	601	0	False	blocked	0	0	False	0	0	0
rg01_theta12p490_foil0	0.0	-5.0	0.0	5	6	0	2	2070	2070	0	False	3181	637	536	0	474	0	rg01_theta12p490_foil0	401.0	601	601	True	open_populated	27	2043	False	1469	574	27
rg01_theta12p490_foil0	0.0	-5.0	0.0	5	7	0	2	505	505	0	False	733	147	130	0	81	0	rg01_theta12p490_foil0	401.0	601	505	False	open_populated	27	478	False	0	478	27
rg01_theta12p490_foil0	0.0	-5.0	0.0	6	1	0	2	103	103	0	False	147	30	29	0	14	0	rg01_theta12p490_foil0	401.0	601	103	False	open_populated	27	76	False	0	76	27
rg01_theta12p490_foil0	0.0	-5.0	0.0	6	2	0	2	524	524	0	False	793	159	131	0	110	0	rg01_theta12p490_foil0	401.0	601	524	False	open_populated	27	497	False	0	497	27
rg01_theta12p490_foil0	0.0	-5.0	0.0	6	3	0	2	785	785	0	False	1208	242	198	0	181	0	rg01_theta12p490_foil0	401.0	601	601	True	open_populated	28	757	False	184	573	28
rg01_theta12p490_foil0	0.0	-5.0	0.0	6	4	0	2	1105	1105	0	False	1719	344	255	0	270	0	rg01_theta12p490_foil0	401.0	601	601	True	open_populated	27	1078	False	504	574	27
rg01_theta12p490_foil0	0.0	-5.0	0.0	6	5	0	2	1426	1426	0	False	2180	436	341	0	318	0	rg01_theta12p490_foil0	401.0	601	601	True	open_populated	27	1399	False	825	574	27
rg01_theta12p490_foil0	0.0	-5.0	0.0	6	6	0	2	1815	1815	0	False	2736	548	441	0	373	0	rg01_theta12p490_foil0	401.0	601	601	True	open_populated	27	1788	False	1214	574	27
rg01_theta12p490_foil0	0.0	-5.0	0.0	6	7	0	2	145	145	0	False	222	45	34	0	32	0	rg01_theta12p490_foil0	401.0	601	145	False	open_populated	27	118	False	0	118	27
rg01_theta12p490_foil0	0.0	-5.0	0.0	7	1	0	2	0	0	0	False	1	1	0	1	0	0	rg01_theta12p490_foil0	401.0	601	0	False	observed_no_eligible_core	0	0	False	0	0	0
rg01_theta12p490_foil0	0.0	-5.0	0.0	7	2	0	2	383	383	0	False	566	114	98	0	69	0	rg01_theta12p490_foil0	401.0	601	383	False	open_populated	27	356	False	0	356	27
rg01_theta12p490_foil0	0.0	-5.0	0.0	7	3	0	2	588	588	0	False	915	183	152	0	144	0	rg01_theta12p490_foil0	401.0	601	588	False	open_populated	27	561	False	0	561	27
rg01_theta12p490_foil0	0.0	-5.0	0.0	7	4	0	2	884	884	0	False	1357	272	223	0	201	0	rg01_theta12p490_foil0	401.0	601	601	True	open_populated	27	857	False	283	574	27
rg01_theta12p490_foil0	0.0	-5.0	0.0	7	5	0	2	1193	1193	0	False	1809	362	278	0	254	0	rg01_theta12p490_foil0	401.0	601	601	True	open_populated	27	1166	False	592	574	27
rg01_theta12p490_foil0	0.0	-5.0	0.0	7	6	0	2	1359	1359	0	False	2131	427	338	0	345	0	rg01_theta12p490_foil0	401.0	601	601	True	open_populated	27	1332	False	758	574	27
rg01_theta12p490_foil0	0.0	-5.0	0.0	7	7	0	2	0	0	0	False	4	1	0	4	3	0	rg01_theta12p490_foil0	401.0	601	0	False	observed_no_eligible_core	0	0	False	0	0	0
rg01_theta12p490_foil0	0.0	-5.0	0.0	8	2	0	2	240	240	0	False	358	72	57	0	46	0	rg01_theta12p490_foil0	401.0	601	240	False	open_populated	27	213	False	0	213	27
rg01_theta12p490_foil0	0.0	-5.0	0.0	8	3	0	2	401	401	0	False	606	122	106	0	83	0	rg01_theta12p490_foil0	401.0	601	401	False	open_populated	27	374	False	0	374	27
rg01_theta12p490_foil0	0.0	-5.0	0.0	8	4	0	2	591	591	0	False	958	192	157	0	175	0	rg01_theta12p490_foil0	401.0	601	591	False	open_populated	27	564	False	0	564	27
rg01_theta12p490_foil0	0.0	-5.0	0.0	8	5	0	2	869	869	0	False	1346	270	220	0	207	0	rg01_theta12p490_foil0	401.0	601	601	True	open_populated	27	842	False	268	574	27
rg01_theta12p490_foil0	0.0	-5.0	0.0	8	6	0	2	490	490	0	False	756	152	120	0	114	0	rg01_theta12p490_foil0	401.0	601	490	False	open_populated	27	463	False	0	463	27
rg01_theta12p490_foil0	0.0	0.0	5.0	0	2	0	3	107	107	0	False	181	37	31	0	37	0	rg01_theta12p490_foil0	336.0	504	107	False	open_populated	28	79	False	0	79	28
rg01_theta12p490_foil0	0.0	0.0	5.0	0	3	0	3	338	338	0	False	540	108	86	0	94	0	rg01_theta12p490_foil0	336.0	504	338	False	open_populated	28	310	False	0	310	28
rg01_theta12p490_foil0	0.0	0.0	5.0	0	4	0	3	440	440	0	False	691	139	101	0	112	0	rg01_theta12p490_foil0	336.0	504	440	False	open_populated	29	411	False	0	411	29
rg01_theta12p490_foil0	0.0	0.0	5.0	0	5	0	3	630	630	0	False	1023	205	148	0	188	0	rg01_theta12p490_foil0	336.0	504	504	True	open_populated	29	601	False	126	475	29
rg01_theta12p490_foil0	0.0	0.0	5.0	0	6	0	3	124	124	0	False	208	42	28	0	42	0	rg01_theta12p490_foil0	336.0	504	124	False	open_populated	29	95	False	0	95	29
rg01_theta12p490_foil0	0.0	0.0	5.0	0	7	0	3	0	0	0	False	1	1	0	1	0	0	rg01_theta12p490_foil0	336.0	504	0	False	observed_no_eligible_core	0	0	False	0	0	0
rg01_theta12p490_foil0	0.0	0.0	5.0	1	1	0	3	0	0	0	False	3	1	0	3	2	0	rg01_theta12p490_foil0	336.0	504	0	False	observed_no_eligible_core	0	0	False	0	0	0
rg01_theta12p490_foil0	0.0	0.0	5.0	1	2	0	3	242	242	0	False	394	79	67	0	73	0	rg01_theta12p490_foil0	336.0	504	242	False	open_populated	29	213	False	0	213	29
rg01_theta12p490_foil0	0.0	0.0	5.0	1	3	0	3	441	441	0	False	718	144	118	0	133	0	rg01_theta12p490_foil0	336.0	504	441	False	open_populated	29	412	False	0	412	29
rg01_theta12p490_foil0	0.0	0.0	5.0	1	4	0	3	646	646	0	False	1043	209	172	0	188	0	rg01_theta12p490_foil0	336.0	504	504	True	open_populated	28	618	False	142	476	28
rg01_theta12p490_foil0	0.0	0.0	5.0	1	5	0	3	877	877	0	False	1464	293	228	0	294	0	rg01_theta12p490_foil0	336.0	504	504	True	open_populated	28	849	False	373	476	28
rg01_theta12p490_foil0	0.0	0.0	5.0	1	6	0	3	1166	1166	0	False	1905	381	282	0	358	0	rg01_theta12p490_foil0	336.0	504	504	True	open_populated	29	1137	False	662	475	29
rg01_theta12p490_foil0	0.0	0.0	5.0	1	7	0	3	0	0	0	False	15	3	0	15	12	0	rg01_theta12p490_foil0	336.0	504	0	False	observed_no_eligible_core	0	0	False	0	0	0
rg01_theta12p490_foil0	0.0	0.0	5.0	2	1	0	3	86	86	0	False	137	28	20	0	23	0	rg01_theta12p490_foil0	336.0	504	86	False	open_populated	28	58	False	0	58	28
rg01_theta12p490_foil0	0.0	0.0	5.0	2	2	0	3	336	336	0	False	555	111	89	0	108	0	rg01_theta12p490_foil0	336.0	504	336	False	open_populated	28	308	False	0	308	28
rg01_theta12p490_foil0	0.0	0.0	5.0	2	3	0	3	0	0	0	True	19	4	0	19	15	15	rg01_theta12p490_foil0	336.0	504	0	False	blocked	0	0	False	0	0	0
rg01_theta12p490_foil0	0.0	0.0	5.0	2	4	0	3	841	841	0	False	1346	270	213	0	235	0	rg01_theta12p490_foil0	336.0	504	504	True	open_populated	29	812	False	337	475	29
rg01_theta12p490_foil0	0.0	0.0	5.0	2	5	0	3	1122	1122	0	False	1799	360	287	0	317	0	rg01_theta12p490_foil0	336.0	504	504	True	open_populated	29	1093	False	618	475	29
rg01_theta12p490_foil0	0.0	0.0	5.0	2	6	0	3	1507	1507	0	False	2397	480	370	0	410	0	rg01_theta12p490_foil0	336.0	504	504	True	open_populated	29	1478	False	1003	475	29
rg01_theta12p490_foil0	0.0	0.0	5.0	2	7	0	3	508	508	0	False	790	158	127	0	124	0	rg01_theta12p490_foil0	336.0	504	504	True	open_populated	28	480	False	4	476	28
rg01_theta12p490_foil0	0.0	0.0	5.0	3	1	0	3	196	196	0	False	326	66	53	0	64	0	rg01_theta12p490_foil0	336.0	504	196	False	open_populated	29	167	False	0	167	29
rg01_theta12p490_foil0	0.0	0.0	5.0	3	2	0	3	435	435	0	False	689	138	116	0	116	0	rg01_theta12p490_foil0	336.0	504	435	False	open_populated	28	407	False	0	407	28
rg01_theta12p490_foil0	0.0	0.0	5.0	3	3	0	3	666	666	0	False	1081	217	178	0	198	0	rg01_theta12p490_foil0	336.0	504	504	True	open_populated	29	637	False	162	475	29
rg01_theta12p490_foil0	0.0	0.0	5.0	3	4	0	3	975	975	0	False	1577	316	247	0	286	0	rg01_theta12p490_foil0	336.0	504	504	True	open_populated	29	946	False	471	475	29
rg01_theta12p490_foil0	0.0	0.0	5.0	3	5	0	3	1352	1352	0	False	2181	437	342	0	392	0	rg01_theta12p490_foil0	336.0	504	504	True	open_populated	28	1324	False	848	476	28
rg01_theta12p490_foil0	0.0	0.0	5.0	3	6	0	3	1855	1855	0	False	2965	593	455	0	517	0	rg01_theta12p490_foil0	336.0	504	504	True	open_populated	28	1827	False	1351	476	28
rg01_theta12p490_foil0	0.0	0.0	5.0	3	7	0	3	1163	1163	0	False	1843	369	273	0	311	0	rg01_theta12p490_foil0	336.0	504	504	True	open_populated	28	1135	False	659	476	28
rg01_theta12p490_foil0	0.0	0.0	5.0	4	1	0	3	201	201	0	False	325	65	47	0	59	0	rg01_theta12p490_foil0	336.0	504	201	False	open_populated	29	172	False	0	172	29
rg01_theta12p490_foil0	0.0	0.0	5.0	4	2	0	3	471	471	0	False	737	148	114	0	118	0	rg01_theta12p490_foil0	336.0	504	471	False	open_populated	29	442	False	0	442	29
rg01_theta12p490_foil0	0.0	0.0	5.0	4	3	0	3	751	751	0	False	1209	242	182	0	216	0	rg01_theta12p490_foil0	336.0	504	504	True	open_populated	29	722	False	247	475	29
rg01_theta12p490_foil0	0.0	0.0	5.0	4	4	0	3	295	295	0	False	483	97	77	0	91	0	rg01_theta12p490_foil0	336.0	504	295	False	open_populated	28	267	False	0	267	28
rg01_theta12p490_foil0	0.0	0.0	5.0	4	5	0	3	1492	1492	0	False	2385	477	381	0	416	0	rg01_theta12p490_foil0	336.0	504	504	True	open_populated	28	1464	False	988	476	28
rg01_theta12p490_foil0	0.0	0.0	5.0	4	6	0	3	1935	1935	0	False	3172	635	485	0	602	0	rg01_theta12p490_foil0	336.0	504	504	True	open_populated	29	1906	False	1431	475	29
rg01_theta12p490_foil0	0.0	0.0	5.0	4	7	0	3	1397	1397	0	False	2180	436	350	0	347	0	rg01_theta12p490_foil0	336.0	504	504	True	open_populated	29	1368	False	893	475	29
rg01_theta12p490_foil0	0.0	0.0	5.0	5	1	0	3	135	135	0	False	234	47	36	0	52	0	rg01_theta12p490_foil0	336.0	504	135	False	open_populated	28	107	False	0	107	28
rg01_theta12p490_foil0	0.0	0.0	5.0	5	2	0	3	400	400	0	False	659	132	94	0	127	0	rg01_theta12p490_foil0	336.0	504	400	False	open_populated	29	371	False	0	371	29
rg01_theta12p490_foil0	0.0	0.0	5.0	5	3	0	3	604	604	0	False	1007	202	159	0	201	0	rg01_theta12p490_foil0	336.0	504	504	True	open_populated	29	575	False	100	475	29
rg01_theta12p490_foil0	0.0	0.0	5.0	5	4	0	3	965	965	0	False	1541	309	241	0	267	0	rg01_theta12p490_foil0	336.0	504	504	True	open_populated	29	936	False	461	475	29
rg01_theta12p490_foil0	0.0	0.0	5.0	5	5	0	3	0	0	0	True	37	8	0	37	29	29	rg01_theta12p490_foil0	336.0	504	0	False	blocked	0	0	False	0	0	0
rg01_theta12p490_foil0	0.0	0.0	5.0	5	6	0	3	1889	1889	0	False	3040	608	478	0	543	0	rg01_theta12p490_foil0	336.0	504	504	True	open_populated	29	1860	False	1385	475	29
rg01_theta12p490_foil0	0.0	0.0	5.0	5	7	0	3	1006	1006	0	False	1594	319	259	0	269	0	rg01_theta12p490_foil0	336.0	504	504	True	open_populated	29	977	False	502	475	29
rg01_theta12p490_foil0	0.0	0.0	5.0	6	1	0	3	76	76	0	False	117	24	20	0	17	0	rg01_theta12p490_foil0	336.0	504	76	False	open_populated	28	48	False	0	48	28
rg01_theta12p490_foil0	0.0	0.0	5.0	6	2	0	3	392	392	0	False	617	124	108	0	101	0	rg01_theta12p490_foil0	336.0	504	392	False	open_populated	28	364	False	0	364	28
rg01_theta12p490_foil0	0.0	0.0	5.0	6	3	0	3	556	556	0	False	887	178	144	0	153	0	rg01_theta12p490_foil0	336.0	504	504	True	open_populated	29	527	False	52	475	29
rg01_theta12p490_foil0	0.0	0.0	5.0	6	4	0	3	818	818	0	False	1315	263	211	0	234	0	rg01_theta12p490_foil0	336.0	504	504	True	open_populated	28	790	False	314	476	28
rg01_theta12p490_foil0	0.0	0.0	5.0	6	5	0	3	1120	1120	0	False	1814	363	289	0	331	0	rg01_theta12p490_foil0	336.0	504	504	True	open_populated	28	1092	False	616	476	28
rg01_theta12p490_foil0	0.0	0.0	5.0	6	6	0	3	1531	1531	0	False	2502	501	393	0	470	0	rg01_theta12p490_foil0	336.0	504	504	True	open_populated	28	1503	False	1027	476	28
rg01_theta12p490_foil0	0.0	0.0	5.0	6	7	0	3	447	447	0	False	680	136	111	0	97	0	rg01_theta12p490_foil0	336.0	504	447	False	open_populated	28	419	False	0	419	28
rg01_theta12p490_foil0	0.0	0.0	5.0	7	1	0	3	0	0	0	False	3	1	0	3	2	0	rg01_theta12p490_foil0	336.0	504	0	False	observed_no_eligible_core	0	0	False	0	0	0
rg01_theta12p490_foil0	0.0	0.0	5.0	7	2	0	3	264	264	0	False	425	85	64	0	76	0	rg01_theta12p490_foil0	336.0	504	264	False	open_populated	28	236	False	0	236	28
rg01_theta12p490_foil0	0.0	0.0	5.0	7	3	0	3	437	437	0	False	684	137	111	0	110	0	rg01_theta12p490_foil0	336.0	504	437	False	open_populated	29	408	False	0	408	29
rg01_theta12p490_foil0	0.0	0.0	5.0	7	4	0	3	613	613	0	False	1030	206	165	0	211	0	rg01_theta12p490_foil0	336.0	504	504	True	open_populated	29	584	False	109	475	29
rg01_theta12p490_foil0	0.0	0.0	5.0	7	5	0	3	891	891	0	False	1452	291	226	0	270	0	rg01_theta12p490_foil0	336.0	504	504	True	open_populated	28	863	False	387	476	28
rg01_theta12p490_foil0	0.0	0.0	5.0	7	6	0	3	1239	1239	0	False	1926	386	305	0	301	0	rg01_theta12p490_foil0	336.0	504	504	True	open_populated	29	1210	False	735	475	29
rg01_theta12p490_foil0	0.0	0.0	5.0	7	7	0	3	0	0	0	False	15	3	0	15	12	0	rg01_theta12p490_foil0	336.0	504	0	False	observed_no_eligible_core	0	0	False	0	0	0
rg01_theta12p490_foil0	0.0	0.0	5.0	8	1	0	3	0	0	0	False	1	1	0	1	0	0	rg01_theta12p490_foil0	336.0	504	0	False	observed_no_eligible_core	0	0	False	0	0	0
rg01_theta12p490_foil0	0.0	0.0	5.0	8	2	0	3	108	108	0	False	166	34	26	0	24	0	rg01_theta12p490_foil0	336.0	504	108	False	open_populated	29	79	False	0	79	29
rg01_theta12p490_foil0	0.0	0.0	5.0	8	3	0	3	308	308	0	False	481	97	73	0	76	0	rg01_theta12p490_foil0	336.0	504	308	False	open_populated	28	280	False	0	280	28
rg01_theta12p490_foil0	0.0	0.0	5.0	8	4	0	3	425	425	0	False	674	135	111	0	114	0	rg01_theta12p490_foil0	336.0	504	425	False	open_populated	28	397	False	0	397	28
rg01_theta12p490_foil0	0.0	0.0	5.0	8	5	0	3	650	650	0	False	1047	210	177	0	187	0	rg01_theta12p490_foil0	336.0	504	504	True	open_populated	28	622	False	146	476	28
rg01_theta12p490_foil0	0.0	0.0	5.0	8	6	0	3	218	218	0	False	364	73	58	0	73	0	rg01_theta12p490_foil0	336.0	504	218	False	open_populated	29	189	False	0	189	29
rg01_theta12p490_foil0	0.0	0.0	5.0	8	7	0	3	0	0	0	False	2	1	0	2	1	0	rg01_theta12p490_foil0	336.0	504	0	False	observed_no_eligible_core	0	0	False	0	0	0
rg01_theta12p490_foil0	0.0	5.0	10.0	0	2	0	4	35	35	0	False	54	11	9	0	8	0	rg01_theta12p490_foil0	189.25	283	35	False	open_populated	35	0	False	0	0	35
rg01_theta12p490_foil0	0.0	5.0	10.0	0	3	0	4	182	182	0	False	284	57	43	0	45	0	rg01_theta12p490_foil0	189.25	283	182	False	open_populated	38	144	False	0	144	38
rg01_theta12p490_foil0	0.0	5.0	10.0	0	4	0	4	279	279	0	False	447	90	67	0	78	0	rg01_theta12p490_foil0	189.25	283	279	False	open_populated	38	241	False	0	241	38
rg01_theta12p490_foil0	0.0	5.0	10.0	0	5	0	4	444	444	0	False	701	141	109	0	116	0	rg01_theta12p490_foil0	189.25	283	283	True	open_populated	38	406	False	161	245	38
rg01_theta12p490_foil0	0.0	5.0	10.0	0	6	0	4	13	13	0	False	23	5	5	0	5	0	rg01_theta12p490_foil0	189.25	283	13	False	open_populated	13	0	False	0	0	13
rg01_theta12p490_foil0	0.0	5.0	10.0	1	1	0	4	0	0	0	False	1	1	0	1	0	0	rg01_theta12p490_foil0	189.25	283	0	False	observed_no_eligible_core	0	0	False	0	0	0
rg01_theta12p490_foil0	0.0	5.0	10.0	1	2	0	4	169	169	0	False	268	54	43	0	45	0	rg01_theta12p490_foil0	189.25	283	169	False	open_populated	38	131	False	0	131	38
rg01_theta12p490_foil0	0.0	5.0	10.0	1	3	0	4	272	272	0	False	436	88	70	0	76	0	rg01_theta12p490_foil0	189.25	283	272	False	open_populated	38	234	False	0	234	38
rg01_theta12p490_foil0	0.0	5.0	10.0	1	4	0	4	414	414	0	False	651	131	98	0	106	0	rg01_theta12p490_foil0	189.25	283	283	True	open_populated	38	376	False	131	245	38
rg01_theta12p490_foil0	0.0	5.0	10.0	1	5	0	4	631	631	0	False	1004	201	158	0	172	0	rg01_theta12p490_foil0	189.25	283	283	True	open_populated	38	593	False	348	245	38
rg01_theta12p490_foil0	0.0	5.0	10.0	1	6	0	4	870	870	0	False	1384	277	223	0	237	0	rg01_theta12p490_foil0	189.25	283	283	True	open_populated	38	832	False	587	245	38
rg01_theta12p490_foil0	0.0	5.0	10.0	1	7	0	4	0	0	0	False	3	1	0	3	2	0	rg01_theta12p490_foil0	189.25	283	0	False	observed_no_eligible_core	0	0	False	0	0	0
rg01_theta12p490_foil0	0.0	5.0	10.0	2	1	0	4	63	63	0	False	105	21	16	0	21	0	rg01_theta12p490_foil0	189.25	283	63	False	open_populated	38	25	False	0	25	38
rg01_theta12p490_foil0	0.0	5.0	10.0	2	2	0	4	196	196	0	False	313	63	45	0	54	0	rg01_theta12p490_foil0	189.25	283	196	False	open_populated	39	157	False	0	157	39
rg01_theta12p490_foil0	0.0	5.0	10.0	2	3	0	4	0	0	0	True	7	2	0	7	5	5	rg01_theta12p490_foil0	189.25	283	0	False	blocked	0	0	False	0	0	0
rg01_theta12p490_foil0	0.0	5.0	10.0	2	4	0	4	536	536	0	False	866	174	142	0	156	0	rg01_theta12p490_foil0	189.25	283	283	True	open_populated	39	497	False	253	244	39
rg01_theta12p490_foil0	0.0	5.0	10.0	2	5	0	4	754	754	0	False	1195	239	190	0	202	0	rg01_theta12p490_foil0	189.25	283	283	True	open_populated	38	716	False	471	245	38
rg01_theta12p490_foil0	0.0	5.0	10.0	2	6	0	4	1150	1150	0	False	1837	368	280	0	319	0	rg01_theta12p490_foil0	189.25	283	283	True	open_populated	38	1112	False	867	245	38
rg01_theta12p490_foil0	0.0	5.0	10.0	2	7	0	4	659	659	0	False	1013	203	160	0	151	0	rg01_theta12p490_foil0	189.25	283	283	True	open_populated	38	621	False	376	245	38
rg01_theta12p490_foil0	0.0	5.0	10.0	3	1	0	4	117	117	0	False	192	39	34	0	36	0	rg01_theta12p490_foil0	189.25	283	117	False	open_populated	38	79	False	0	79	38
rg01_theta12p490_foil0	0.0	5.0	10.0	3	2	0	4	229	229	0	False	380	76	63	0	75	0	rg01_theta12p490_foil0	189.25	283	229	False	open_populated	38	191	False	0	191	38
rg01_theta12p490_foil0	0.0	5.0	10.0	3	3	0	4	402	402	0	False	652	131	91	0	119	0	rg01_theta12p490_foil0	189.25	283	283	True	open_populated	38	364	False	119	245	38
rg01_theta12p490_foil0	0.0	5.0	10.0	3	4	0	4	629	629	0	False	1014	203	167	0	182	0	rg01_theta12p490_foil0	189.25	283	283	True	open_populated	38	591	False	346	245	38
rg01_theta12p490_foil0	0.0	5.0	10.0	3	5	0	4	923	923	0	False	1481	297	233	0	261	0	rg01_theta12p490_foil0	189.25	283	283	True	open_populated	38	885	False	640	245	38
rg01_theta12p490_foil0	0.0	5.0	10.0	3	6	0	4	1346	1346	0	False	2131	427	324	0	358	0	rg01_theta12p490_foil0	189.25	283	283	True	open_populated	39	1307	False	1063	244	39
rg01_theta12p490_foil0	0.0	5.0	10.0	3	7	0	4	1430	1430	0	False	2213	443	348	0	340	0	rg01_theta12p490_foil0	189.25	283	283	True	open_populated	38	1392	False	1147	245	38
rg01_theta12p490_foil0	0.0	5.0	10.0	4	1	0	4	101	101	0	False	187	38	32	0	48	0	rg01_theta12p490_foil0	189.25	283	101	False	open_populated	38	63	False	0	63	38
rg01_theta12p490_foil0	0.0	5.0	10.0	4	2	0	4	258	258	0	False	419	84	68	0	77	0	rg01_theta12p490_foil0	189.25	283	258	False	open_populated	38	220	False	0	220	38
rg01_theta12p490_foil0	0.0	5.0	10.0	4	3	0	4	418	418	0	False	677	136	97	0	123	0	rg01_theta12p490_foil0	189.25	283	283	True	open_populated	39	379	False	135	244	39
rg01_theta12p490_foil0	0.0	5.0	10.0	4	4	0	4	187	187	0	False	284	57	46	0	40	0	rg01_theta12p490_foil0	189.25	283	187	False	open_populated	38	149	False	0	149	38
rg01_theta12p490_foil0	0.0	5.0	10.0	4	5	0	4	1017	1017	0	False	1629	326	257	0	286	0	rg01_theta12p490_foil0	189.25	283	283	True	open_populated	38	979	False	734	245	38
rg01_theta12p490_foil0	0.0	5.0	10.0	4	6	0	4	1480	1480	0	False	2364	473	366	0	411	0	rg01_theta12p490_foil0	189.25	283	283	True	open_populated	39	1441	False	1197	244	39
rg01_theta12p490_foil0	0.0	5.0	10.0	4	7	0	4	1583	1583	0	False	2482	497	378	0	402	0	rg01_theta12p490_foil0	189.25	283	283	True	open_populated	39	1544	False	1300	244	39
rg01_theta12p490_foil0	0.0	5.0	10.0	5	1	0	4	118	118	0	False	185	37	26	0	30	0	rg01_theta12p490_foil0	189.25	283	118	False	open_populated	38	80	False	0	80	38
rg01_theta12p490_foil0	0.0	5.0	10.0	5	2	0	4	221	221	0	False	343	69	51	0	53	0	rg01_theta12p490_foil0	189.25	283	221	False	open_populated	38	183	False	0	183	38
rg01_theta12p490_foil0	0.0	5.0	10.0	5	3	0	4	387	387	0	False	611	123	97	0	101	0	rg01_theta12p490_foil0	189.25	283	283	True	open_populated	38	349	False	104	245	38
rg01_theta12p490_foil0	0.0	5.0	10.0	5	4	0	4	605	605	0	False	1009	202	159	0	202	0	rg01_theta12p490_foil0	189.25	283	283	True	open_populated	38	567	False	322	245	38
rg01_theta12p490_foil0	0.0	5.0	10.0	5	5	0	4	0	0	0	True	13	3	0	13	10	10	rg01_theta12p490_foil0	189.25	283	0	False	blocked	0	0	False	0	0	0
rg01_theta12p490_foil0	0.0	5.0	10.0	5	6	0	4	1292	1292	0	False	2060	412	331	0	356	0	rg01_theta12p490_foil0	189.25	283	283	True	open_populated	38	1254	False	1009	245	38
rg01_theta12p490_foil0	0.0	5.0	10.0	5	7	0	4	1267	1267	0	False	1982	397	336	0	318	0	rg01_theta12p490_foil0	189.25	283	283	True	open_populated	38	1229	False	984	245	38
rg01_theta12p490_foil0	0.0	5.0	10.0	6	1	0	4	64	64	0	False	103	21	17	0	18	0	rg01_theta12p490_foil0	189.25	283	64	False	open_populated	38	26	False	0	26	38
rg01_theta12p490_foil0	0.0	5.0	10.0	6	2	0	4	190	190	0	False	301	61	48	0	50	0	rg01_theta12p490_foil0	189.25	283	190	False	open_populated	38	152	False	0	152	38
rg01_theta12p490_foil0	0.0	5.0	10.0	6	3	0	4	319	319	0	False	490	98	75	0	73	0	rg01_theta12p490_foil0	189.25	283	283	True	open_populated	39	280	False	36	244	39
rg01_theta12p490_foil0	0.0	5.0	10.0	6	4	0	4	497	497	0	False	793	159	125	0	137	0	rg01_theta12p490_foil0	189.25	283	283	True	open_populated	38	459	False	214	245	38
rg01_theta12p490_foil0	0.0	5.0	10.0	6	5	0	4	744	744	0	False	1213	243	185	0	226	0	rg01_theta12p490_foil0	189.25	283	283	True	open_populated	38	706	False	461	245	38
rg01_theta12p490_foil0	0.0	5.0	10.0	6	6	0	4	1103	1103	0	False	1784	357	286	0	324	0	rg01_theta12p490_foil0	189.25	283	283	True	open_populated	38	1065	False	820	245	38
rg01_theta12p490_foil0	0.0	5.0	10.0	6	7	0	4	550	550	0	False	882	177	141	0	155	0	rg01_theta12p490_foil0	189.25	283	283	True	open_populated	38	512	False	267	245	38
rg01_theta12p490_foil0	0.0	5.0	10.0	7	2	0	4	97	97	0	False	151	31	22	0	23	0	rg01_theta12p490_foil0	189.25	283	97	False	open_populated	38	59	False	0	59	38
rg01_theta12p490_foil0	0.0	5.0	10.0	7	3	0	4	228	228	0	False	362	73	55	0	61	0	rg01_theta12p490_foil0	189.25	283	228	False	open_populated	38	190	False	0	190	38
rg01_theta12p490_foil0	0.0	5.0	10.0	7	4	0	4	356	356	0	False	561	113	93	0	92	0	rg01_theta12p490_foil0	189.25	283	283	True	open_populated	38	318	False	73	245	38
rg01_theta12p490_foil0	0.0	5.0	10.0	7	5	0	4	616	616	0	False	982	197	153	0	169	0	rg01_theta12p490_foil0	189.25	283	283	True	open_populated	38	578	False	333	245	38
rg01_theta12p490_foil0	0.0	5.0	10.0	7	6	0	4	952	952	0	False	1491	299	256	0	240	0	rg01_theta12p490_foil0	189.25	283	283	True	open_populated	38	914	False	669	245	38
