pool	rungroup	zfoil	delta_low	delta_high	xscol	yscol	available	fit	surplus
rg01_theta12p490_foil0	rg01_theta12p490_foil0	0.0	5.0	10.0	6	3	319	39	280
rg01_theta12p490_foil0	rg01_theta12p490_foil0	0.0	5.0	10.0	6	4	497	38	459
rg01_theta12p490_foil0	rg01_theta12p490_foil0	0.0	5.0	10.0	6	5	744	38	706
rg01_theta12p490_foil0	rg01_theta12p490_foil0	0.0	5.0	10.0	6	6	1103	38	1065
rg01_theta12p490_foil0	rg01_theta12p490_foil0	0.0	5.0	10.0	6	7	550	38	512
rg01_theta12p490_foil0	rg01_theta12p490_foil0	0.0	5.0	10.0	7	2	97	38	59
rg01_theta12p490_foil0	rg01_theta12p490_foil0	0.0	5.0	10.0	7	3	228	38	190
rg01_theta12p490_foil0	rg01_theta12p490_foil0	0.0	5.0	10.0	7	4	356	38	318
rg01_theta12p490_foil0	rg01_theta12p490_foil0	0.0	5.0	10.0	7	5	616	38	578
rg01_theta12p490_foil0	rg01_theta12p490_foil0	0.0	5.0	10.0	7	6	952	38	914
rg01_theta12p490_foil0	rg01_theta12p490_foil0	0.0	5.0	10.0	7	7	0	0	0
rg01_theta12p490_foil0	rg01_theta12p490_foil0	0.0	5.0	10.0	8	1	0	0	0
rg01_theta12p490_foil0	rg01_theta12p490_foil0	0.0	5.0	10.0	8	2	0	0	0
rg01_theta12p490_foil0	rg01_theta12p490_foil0	0.0	5.0	10.0	8	3	131	38	93
rg01_theta12p490_foil0	rg01_theta12p490_foil0	0.0	5.0	10.0	8	4	233	38	195
rg01_theta12p490_foil0	rg01_theta12p490_foil0	0.0	5.0	10.0	8	5	399	38	361
rg01_theta12p490_foil0	rg01_theta12p490_foil0	0.0	5.0	10.0	8	6	38	38	0
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-10.0	-8.0	0	2	19	19	0
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-10.0	-8.0	0	3	24	24	0
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-10.0	-8.0	0	4	32	32	0
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-10.0	-8.0	0	5	24	24	0
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-10.0	-8.0	0	6	13	13	0
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-10.0	-8.0	1	2	18	18	0
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-10.0	-8.0	1	3	29	29	0
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-10.0	-8.0	1	4	53	36	17
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-10.0	-8.0	1	5	53	36	17
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-10.0	-8.0	1	6	33	33	0
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-10.0	-8.0	2	2	21	21	0
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-10.0	-8.0	2	3	0	0	0
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-10.0	-8.0	2	4	56	35	21
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-10.0	-8.0	2	5	64	35	29
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-10.0	-8.0	2	6	71	36	35
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-10.0	-8.0	3	2	21	21	0
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-10.0	-8.0	3	3	53	36	17
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-10.0	-8.0	3	4	63	36	27
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-10.0	-8.0	3	5	97	36	61
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-10.0	-8.0	3	6	92	36	56
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-10.0	-8.0	4	2	25	25	0
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-10.0	-8.0	4	3	49	36	13
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-10.0	-8.0	4	4	24	24	0
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-10.0	-8.0	4	5	97	36	61
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-10.0	-8.0	4	6	95	35	60
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-10.0	-8.0	5	2	16	16	0
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-10.0	-8.0	5	3	46	36	10
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-10.0	-8.0	5	4	70	36	34
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-10.0	-8.0	5	5	0	0	0
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-10.0	-8.0	5	6	95	36	59
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-10.0	-8.0	6	2	9	9	0
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-10.0	-8.0	6	3	30	30	0
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-10.0	-8.0	6	4	47	35	12
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-10.0	-8.0	6	5	58	36	22
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-10.0	-8.0	6	6	100	36	64
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-10.0	-8.0	7	2	0	0	0
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-10.0	-8.0	7	3	24	24	0
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-10.0	-8.0	7	4	36	36	0
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-10.0	-8.0	7	5	40	36	4
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-10.0	-8.0	7	6	60	36	24
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-10.0	-8.0	8	2	0	0	0
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-10.0	-8.0	8	3	12	12	0
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-10.0	-8.0	8	4	14	14	0
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-10.0	-8.0	8	5	29	29	0
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-10.0	-8.0	8	6	38	36	2
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-8.0	-5.0	0	2	23	23	0
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-8.0	-5.0	0	3	30	30	0
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-8.0	-5.0	0	4	46	30	16
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-8.0	-5.0	0	5	62	30	32
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-8.0	-5.0	0	6	29	29	0
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-8.0	-5.0	1	2	31	30	1
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-8.0	-5.0	1	3	55	30	25
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-8.0	-5.0	1	4	66	30	36
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-8.0	-5.0	1	5	99	30	69
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-8.0	-5.0	1	6	93	30	63
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-8.0	-5.0	1	7	0	0	0
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-8.0	-5.0	2	1	0	0	0
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-8.0	-5.0	2	2	47	30	17
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-8.0	-5.0	2	3	0	0	0
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-8.0	-5.0	2	4	95	30	65
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-8.0	-5.0	2	5	121	29	92
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-8.0	-5.0	2	6	164	30	134
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-8.0	-5.0	2	7	0	0	0
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-8.0	-5.0	3	1	0	0	0
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-8.0	-5.0	3	2	42	30	12
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-8.0	-5.0	3	3	75	30	45
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-8.0	-5.0	3	4	92	30	62
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-8.0	-5.0	3	5	132	30	102
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-8.0	-5.0	3	6	160	30	130
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-8.0	-5.0	3	7	0	0	0
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-8.0	-5.0	4	1	0	0	0
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-8.0	-5.0	4	2	40	30	10
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-8.0	-5.0	4	3	91	29	62
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-8.0	-5.0	4	4	29	29	0
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-8.0	-5.0	4	5	139	30	109
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-8.0	-5.0	4	6	189	30	159
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-8.0	-5.0	4	7	0	0	0
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-8.0	-5.0	5	1	0	0	0
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-8.0	-5.0	5	2	36	30	6
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-8.0	-5.0	5	3	69	30	39
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-8.0	-5.0	5	4	93	30	63
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-8.0	-5.0	5	5	0	0	0
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-8.0	-5.0	5	6	181	30	151
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-8.0	-5.0	5	7	0	0	0
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-8.0	-5.0	6	1	0	0	0
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-8.0	-5.0	6	2	27	27	0
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-8.0	-5.0	6	3	74	30	44
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-8.0	-5.0	6	4	98	30	68
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-8.0	-5.0	6	5	112	30	82
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-8.0	-5.0	6	6	183	30	153
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-8.0	-5.0	6	7	0	0	0
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-8.0	-5.0	7	2	24	24	0
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-8.0	-5.0	7	3	43	30	13
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-8.0	-5.0	7	4	70	30	40
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-8.0	-5.0	7	5	101	30	71
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-8.0	-5.0	7	6	122	30	92
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-8.0	-5.0	8	2	11	11	0
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-8.0	-5.0	8	3	24	24	0
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-8.0	-5.0	8	4	44	30	14
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-8.0	-5.0	8	5	65	30	35
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-8.0	-5.0	8	6	56	30	26
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-5.0	0.0	0	2	16	16	0
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-5.0	0.0	0	3	42	27	15
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-5.0	0.0	0	4	71	27	44
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-5.0	0.0	0	5	102	27	75
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-5.0	0.0	0	6	48	27	21
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-5.0	0.0	1	2	34	27	7
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-5.0	0.0	1	3	59	27	32
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-5.0	0.0	1	4	98	28	70
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-5.0	0.0	1	5	144	27	117
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-5.0	0.0	1	6	153	27	126
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-5.0	0.0	2	1	0	0	0
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-5.0	0.0	2	2	49	27	22
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-5.0	0.0	2	3	0	0	0
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-5.0	0.0	2	4	130	27	103
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-5.0	0.0	2	5	187	27	160
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-5.0	0.0	2	6	226	27	199
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-5.0	0.0	2	7	15	15	0
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-5.0	0.0	3	1	11	11	0
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-5.0	0.0	3	2	47	27	20
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-5.0	0.0	3	3	101	27	74
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-5.0	0.0	3	4	149	27	122
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-5.0	0.0	3	5	214	27	187
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-5.0	0.0	3	6	295	27	268
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-5.0	0.0	3	7	72	27	45
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-5.0	0.0	4	1	15	15	0
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-5.0	0.0	4	2	46	27	19
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-5.0	0.0	4	3	98	27	71
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-5.0	0.0	4	4	47	27	20
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-5.0	0.0	4	5	246	27	219
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-5.0	0.0	4	6	308	27	281
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-5.0	0.0	4	7	79	27	52
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-5.0	0.0	5	1	16	16	0
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-5.0	0.0	5	2	60	27	33
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-5.0	0.0	5	3	87	27	60
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-5.0	0.0	5	4	151	27	124
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-5.0	0.0	5	5	0	0	0
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-5.0	0.0	5	6	298	27	271
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-5.0	0.0	5	7	51	27	24
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-5.0	0.0	6	1	15	15	0
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-5.0	0.0	6	2	50	28	22
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-5.0	0.0	6	3	73	27	46
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-5.0	0.0	6	4	121	28	93
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-5.0	0.0	6	5	171	27	144
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-5.0	0.0	6	6	264	27	237
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-5.0	0.0	6	7	7	7	0
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-5.0	0.0	7	2	30	27	3
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-5.0	0.0	7	3	60	28	32
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-5.0	0.0	7	4	85	27	58
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-5.0	0.0	7	5	140	27	113
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-5.0	0.0	7	6	186	27	159
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-5.0	0.0	8	2	23	23	0
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-5.0	0.0	8	3	49	27	22
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-5.0	0.0	8	4	66	27	39
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-5.0	0.0	8	5	109	27	82
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	-5.0	0.0	8	6	59	27	32
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	0.0	5.0	0	2	0	0	0
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	0.0	5.0	0	3	21	21	0
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	0.0	5.0	0	4	33	29	4
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	0.0	5.0	0	5	61	29	32
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	0.0	5.0	0	6	7	7	0
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	0.0	5.0	0	7	0	0	0
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	0.0	5.0	1	2	14	14	0
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	0.0	5.0	1	3	28	28	0
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	0.0	5.0	1	4	54	28	26
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	0.0	5.0	1	5	70	29	41
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	0.0	5.0	1	6	129	28	101
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	0.0	5.0	1	7	0	0	0
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	0.0	5.0	2	1	0	0	0
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	0.0	5.0	2	2	23	23	0
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	0.0	5.0	2	3	0	0	0
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	0.0	5.0	2	4	64	29	35
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	0.0	5.0	2	5	106	28	78
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	0.0	5.0	2	6	172	28	144
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	0.0	5.0	2	7	53	29	24
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	0.0	5.0	3	1	12	12	0
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	0.0	5.0	3	2	33	28	5
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	0.0	5.0	3	3	59	29	30
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	0.0	5.0	3	4	76	29	47
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	0.0	5.0	3	5	123	29	94
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	0.0	5.0	3	6	183	28	155
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	0.0	5.0	3	7	119	28	91
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	0.0	5.0	4	1	14	14	0
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	0.0	5.0	4	2	27	27	0
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	0.0	5.0	4	3	62	28	34
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	0.0	5.0	4	4	27	27	0
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	0.0	5.0	4	5	141	28	113
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	0.0	5.0	4	6	212	29	183
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	0.0	5.0	4	7	144	29	115
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	0.0	5.0	5	1	0	0	0
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	0.0	5.0	5	2	28	28	0
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	0.0	5.0	5	3	51	28	23
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	0.0	5.0	5	4	81	28	53
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	0.0	5.0	5	5	0	0	0
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	0.0	5.0	5	6	172	28	144
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	0.0	5.0	5	7	101	28	73
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	0.0	5.0	6	1	0	0	0
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	0.0	5.0	6	2	15	15	0
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	0.0	5.0	6	3	37	29	8
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	0.0	5.0	6	4	60	28	32
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	0.0	5.0	6	5	110	28	82
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	0.0	5.0	6	6	179	29	150
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	0.0	5.0	6	7	36	28	8
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	0.0	5.0	7	2	21	21	0
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	0.0	5.0	7	3	23	23	0
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	0.0	5.0	7	4	48	28	20
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	0.0	5.0	7	5	80	28	52
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	0.0	5.0	7	6	119	29	90
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	0.0	5.0	7	7	0	0	0
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	0.0	5.0	8	2	0	0	0
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	0.0	5.0	8	3	18	18	0
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	0.0	5.0	8	4	32	28	4
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	0.0	5.0	8	5	71	29	42
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	0.0	5.0	8	6	13	13	0
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	5.0	10.0	0	2	0	0	0
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	5.0	10.0	0	3	0	0	0
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	5.0	10.0	0	4	21	21	0
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	5.0	10.0	0	5	23	23	0
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	5.0	10.0	0	6	0	0	0
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	5.0	10.0	1	2	0	0	0
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	5.0	10.0	1	3	11	11	0
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	5.0	10.0	1	4	22	22	0
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	5.0	10.0	1	5	37	27	10
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	5.0	10.0	1	6	58	27	31
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	5.0	10.0	2	2	0	0	0
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	5.0	10.0	2	4	22	22	0
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	5.0	10.0	2	5	46	27	19
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	5.0	10.0	2	6	70	27	43
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	5.0	10.0	2	7	38	27	11
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	5.0	10.0	3	2	0	0	0
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	5.0	10.0	3	3	15	15	0
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	5.0	10.0	3	4	25	25	0
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	5.0	10.0	3	5	49	27	22
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	5.0	10.0	3	6	102	27	75
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	5.0	10.0	3	7	98	27	71
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	5.0	10.0	4	2	10	10	0
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	5.0	10.0	4	3	16	16	0
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	5.0	10.0	4	4	0	0	0
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	5.0	10.0	4	5	58	27	31
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	5.0	10.0	4	6	108	27	81
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	5.0	10.0	4	7	118	27	91
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	5.0	10.0	5	2	7	7	0
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	5.0	10.0	5	3	15	15	0
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	5.0	10.0	5	4	28	27	1
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	5.0	10.0	5	6	122	27	95
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	5.0	10.0	5	7	89	27	62
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	5.0	10.0	6	2	0	0	0
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	5.0	10.0	6	3	9	9	0
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	5.0	10.0	6	4	25	25	0
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	5.0	10.0	6	5	32	27	5
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	5.0	10.0	6	6	93	27	66
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	5.0	10.0	6	7	34	27	7
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	5.0	10.0	7	3	10	10	0
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	5.0	10.0	7	4	15	15	0
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	5.0	10.0	7	5	38	27	11
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	5.0	10.0	7	6	71	27	44
rg02_theta15p195_foil0	rg02_theta15p195_foil0	0.0	5.0	10.0	8	3	0	0	0
